id,True,Predicted,Confidence,TrueLabelProb
556,7,7,0.59,0.59
558,1,1,0.43,0.43
564,5,5,0.65,0.65
573,2,7,0.24,0.19
578,4,4,0.72,0.72
579,7,7,0.78,0.78
581,4,4,0.56,0.56
594,7,7,0.59,0.59
598,3,3,0.54,0.54
601,3,3,0.38,0.38
604,2,2,0.39,0.39
606,5,5,0.56,0.56
609,1,4,0.21,0.17
613,1,5,0.31,0.1
614,2,2,0.55,0.55
624,1,1,0.35,0.35
625,7,7,0.63,0.63
630,3,6,0.63,0.1
631,1,6,0.27,0.25
637,3,3,0.7,0.7
644,4,4,0.6,0.6
652,2,2,0.7,0.7
655,2,2,0.55,0.55
660,2,2,0.55,0.55
668,1,1,0.49,0.49
673,3,3,0.81,0.81
675,2,2,0.6,0.6
676,4,4,0.74,0.74
680,1,1,0.54,0.54
682,7,7,0.89,0.89
689,5,5,0.7,0.7
690,1,1,0.74,0.74
696,1,1,0.61,0.61
702,4,4,0.66,0.66
714,3,6,0.35,0.18
718,1,1,0.51,0.51
721,1,1,0.41,0.41
726,4,4,0.52,0.52
734,4,4,0.69,0.69
737,6,3,0.31,0.28
747,5,5,0.71,0.71
750,4,4,0.52,0.52
751,4,4,0.57,0.57
752,3,3,0.7,0.7
759,5,5,0.24,0.24
762,1,1,0.71,0.71
764,3,3,0.57,0.57
765,4,4,0.66,0.66
766,4,4,0.42,0.42
774,1,1,0.58,0.58
775,2,2,0.52,0.52
797,5,5,0.6,0.6
802,6,6,0.39,0.39
826,5,5,0.55,0.55
827,4,4,0.26,0.26
832,6,3,0.4,0.33
835,1,1,0.63,0.63
838,2,2,0.53,0.53
844,2,7,0.42,0.32
851,5,5,0.44,0.44
857,1,1,0.55,0.55
872,1,1,0.63,0.63
877,5,5,0.4,0.4
881,2,1,0.51,0.09
885,3,3,0.55,0.55
895,7,7,0.78,0.78
899,6,6,0.4,0.4
903,5,5,0.43,0.43
907,6,6,0.41,0.41
912,2,1,0.38,0.17
918,6,6,0.45,0.45
919,5,5,0.45,0.45
921,1,1,0.62,0.62
924,6,4,0.31,0.31
925,4,5,0.49,0.35
933,1,1,0.5,0.5
940,3,3,0.59,0.59
941,7,7,0.7,0.7
945,5,5,0.57,0.57
951,2,2,0.65,0.65
953,1,1,0.8,0.8
955,5,3,0.33,0.28
957,1,1,0.52,0.52
961,5,5,0.55,0.55
966,2,5,0.43,0.17
970,4,4,0.55,0.55
971,1,1,0.68,0.68
973,1,1,0.45,0.45
982,7,7,0.62,0.62
983,1,1,0.44,0.44
987,3,3,0.63,0.63
993,6,6,0.41,0.41
994,7,7,0.89,0.89
1000,3,3,0.43,0.43
1004,6,6,0.55,0.55
1007,2,2,0.6,0.6
1016,6,6,0.71,0.71
1021,1,1,0.25,0.25
1042,3,3,0.39,0.39
1056,4,4,0.7,0.7
1057,5,5,0.45,0.45
1061,6,6,0.44,0.44
1064,1,6,0.33,0.08
1068,4,4,0.82,0.82
1070,5,5,0.58,0.58
1072,7,7,0.6,0.6
1083,3,3,0.56,0.56
1088,3,7,0.26,0.17
1095,1,1,0.71,0.71
1096,3,5,0.21,0.2
1099,4,4,0.74,0.74
1107,7,7,0.45,0.45
1109,1,1,0.43,0.43
1111,5,5,0.62,0.62
1121,3,3,0.66,0.66
1126,2,5,0.27,0.19
1133,7,7,0.55,0.55
1134,1,1,0.22,0.22
1140,1,1,0.58,0.58
1142,5,5,0.7,0.7
1148,6,1,0.4,0.11
1152,1,1,0.42,0.42
1159,3,3,0.31,0.31
1166,1,1,0.28,0.28
1173,5,5,0.3,0.3
1175,3,6,0.3,0.25
1183,4,4,0.51,0.51
1185,1,1,0.52,0.52
1188,2,2,0.52,0.52
1191,2,2,0.31,0.31
1192,4,4,0.79,0.79
1197,6,6,0.37,0.37
1203,3,3,0.49,0.49
1207,3,3,0.3,0.3
1213,7,2,0.34,0.33
1219,5,5,0.56,0.56
1224,1,1,0.32,0.32
1231,5,5,0.42,0.42
1246,6,6,0.63,0.63
1250,2,1,0.47,0.13
1252,5,5,0.59,0.59
1257,2,2,0.34,0.34
1259,2,2,0.4,0.4
1274,5,5,0.42,0.42
1280,4,4,0.65,0.65
1281,2,3,0.27,0.24
1287,1,1,0.29,0.29
1292,1,1,0.52,0.52
1293,2,1,0.47,0.14
1298,5,5,0.54,0.54
1299,4,4,0.41,0.41
1300,1,1,0.59,0.59
1311,2,2,0.51,0.51
1312,4,6,0.24,0.22
1313,5,5,0.68,0.68
1323,5,4,0.35,0.35
1326,7,7,0.87,0.87
1327,4,4,0.78,0.78
1335,2,2,0.57,0.57
1343,6,6,0.34,0.34
1354,3,3,0.62,0.62
1365,6,6,0.51,0.51
1368,5,5,0.76,0.76
1375,2,2,0.55,0.55
1395,5,5,0.42,0.42
1406,6,6,0.49,0.49
1411,2,1,0.41,0.16
1413,3,3,0.54,0.54
1419,1,1,0.52,0.52
1428,2,2,0.46,0.46
1429,3,3,0.77,0.77
1432,1,1,0.72,0.72
1435,7,7,0.61,0.61
1439,5,5,0.49,0.49
1441,1,6,0.3,0.22
1442,7,7,0.91,0.91
1445,2,2,0.55,0.55
1453,7,7,0.77,0.77
1463,5,5,0.69,0.69
1466,1,4,0.42,0.16
1467,5,5,0.32,0.32
1475,2,2,0.52,0.52
1480,4,2,0.38,0.06
1483,6,6,0.46,0.46
1490,1,1,0.49,0.49
1493,4,3,0.22,0.12
1498,7,7,0.34,0.34
1503,7,7,0.75,0.75
1513,7,7,0.58,0.58
1515,2,2,0.25,0.25
1518,2,2,0.32,0.32
1521,4,5,0.42,0.39
1525,7,7,0.77,0.77
1526,2,1,0.52,0.15
1536,7,3,0.37,0.14
1541,5,5,0.69,0.69
1547,3,3,0.55,0.55
1548,7,7,0.5,0.5
1552,3,3,0.56,0.56
1558,3,6,0.4,0.15
1565,2,2,0.41,0.41
1577,7,7,0.34,0.34
1580,5,5,0.59,0.59
1582,5,5,0.58,0.58
1584,2,2,0.46,0.46
1590,6,6,0.54,0.54
1591,2,2,0.58,0.58
1599,3,3,0.41,0.41
1600,7,7,0.55,0.55
1601,4,4,0.39,0.39
1603,3,3,0.5,0.5
1616,3,3,0.65,0.65
1623,6,6,0.34,0.34
1631,2,1,0.63,0.12
1633,7,7,0.73,0.73
1637,4,4,0.39,0.39
1642,4,4,0.77,0.77
1646,2,2,0.47,0.47
1652,1,1,0.4,0.4
1653,2,2,0.59,0.59
1654,3,3,0.46,0.46
1661,1,1,0.62,0.62
1668,2,2,0.41,0.41
1670,1,6,0.26,0.18
1672,4,5,0.52,0.22
1679,6,6,0.6,0.6
1681,1,1,0.52,0.52
1685,7,7,0.94,0.94
1686,3,3,0.24,0.24
1687,5,5,0.55,0.55
1690,3,3,0.46,0.46
1697,6,6,0.69,0.69
1698,2,2,0.33,0.33
1706,1,1,0.42,0.42
1714,1,1,0.31,0.31
0,1,1,0.73,0.73
7,2,2,0.3,0.3
11,1,4,0.37,0.35
14,2,2,0.61,0.61
15,7,7,0.79,0.79
18,4,5,0.4,0.36
19,5,5,0.76,0.76
20,3,3,0.71,0.71
33,7,7,0.47,0.47
35,6,6,0.65,0.65
39,6,6,0.63,0.63
44,5,5,0.47,0.47
48,4,6,0.35,0.26
49,3,3,0.74,0.74
51,1,1,0.72,0.72
57,3,3,0.52,0.52
59,6,3,0.28,0.25
70,6,6,0.58,0.58
75,2,2,0.34,0.34
80,4,4,0.64,0.64
86,7,7,0.7,0.7
89,1,6,0.33,0.25
91,7,7,0.67,0.67
96,4,4,0.72,0.72
99,3,3,0.71,0.71
105,1,1,0.4,0.4
107,1,1,0.64,0.64
109,1,1,0.8,0.8
110,1,1,0.32,0.32
114,7,7,0.77,0.77
115,2,2,0.61,0.61
116,4,4,0.38,0.38
124,5,5,0.74,0.74
127,5,6,0.41,0.21
128,4,4,0.48,0.48
129,4,4,0.87,0.87
135,1,1,0.68,0.68
148,4,4,0.45,0.45
156,2,2,0.54,0.54
158,2,1,0.68,0.13
162,2,2,0.42,0.42
167,3,3,0.53,0.53
172,1,1,0.51,0.51
178,4,5,0.28,0.25
194,3,3,0.37,0.37
199,3,4,0.32,0.12
202,6,6,0.41,0.41
213,4,4,0.51,0.51
222,2,2,0.55,0.55
223,4,4,0.52,0.52
233,3,3,0.6,0.6
237,3,3,0.7,0.7
239,5,5,0.58,0.58
240,5,5,0.51,0.51
253,1,1,0.68,0.68
261,1,1,0.7,0.7
263,1,1,0.69,0.69
266,6,6,0.58,0.58
267,4,4,0.7,0.7
274,5,5,0.79,0.79
276,3,1,0.3,0.21
277,2,1,0.7,0.11
288,2,2,0.67,0.67
289,5,5,0.8,0.8
294,7,7,0.45,0.45
296,2,2,0.41,0.41
297,4,4,0.44,0.44
302,6,6,0.56,0.56
303,3,3,0.43,0.43
321,2,2,0.68,0.68
332,4,4,0.77,0.77
336,2,2,0.57,0.57
339,2,2,0.5,0.5
340,6,6,0.35,0.35
347,6,6,0.61,0.61
349,6,6,0.84,0.84
356,4,4,0.5,0.5
363,1,1,0.61,0.61
371,6,6,0.43,0.43
376,7,7,0.66,0.66
379,2,2,0.57,0.57
381,2,3,0.31,0.26
390,5,5,0.43,0.43
391,7,7,0.78,0.78
396,2,2,0.58,0.58
406,7,7,0.49,0.49
408,2,2,0.32,0.32
412,7,7,0.83,0.83
415,5,5,0.4,0.4
427,5,5,0.55,0.55
428,6,6,0.51,0.51
438,6,6,0.77,0.77
441,4,4,0.42,0.42
443,5,5,0.39,0.39
446,5,5,0.51,0.51
458,1,1,0.48,0.48
461,4,4,0.72,0.72
465,3,7,0.5,0.12
471,1,5,0.28,0.18
474,3,2,0.37,0.22
475,1,1,0.31,0.31
481,2,1,0.43,0.1
482,1,1,0.48,0.48
487,5,5,0.65,0.65
488,1,6,0.42,0.21
498,1,1,0.56,0.56
518,7,7,0.42,0.42
520,5,5,0.64,0.64
523,2,2,0.42,0.42
533,3,3,0.48,0.48
534,6,6,0.51,0.51
548,4,4,0.62,0.62
565,4,3,0.36,0.15
567,1,6,0.25,0.24
568,1,1,0.62,0.62
570,1,1,0.7,0.7
572,2,2,0.44,0.44
576,3,3,0.65,0.65
577,7,7,0.48,0.48
580,2,1,0.52,0.18
582,1,1,0.78,0.78
585,2,2,0.5,0.5
597,2,2,0.56,0.56
602,1,1,0.51,0.51
608,7,7,0.87,0.87
620,5,5,0.6,0.6
623,1,6,0.36,0.13
626,3,3,0.52,0.52
627,3,1,0.27,0.21
629,5,5,0.28,0.28
632,3,3,0.39,0.39
634,2,2,0.48,0.48
638,7,7,0.85,0.85
639,5,5,0.59,0.59
641,2,1,0.6,0.09
647,1,1,0.41,0.41
648,4,4,0.77,0.77
651,3,3,0.38,0.38
654,2,1,0.29,0.14
661,1,3,0.26,0.17
667,1,1,0.76,0.76
670,5,5,0.62,0.62
686,2,1,0.44,0.08
691,5,5,0.49,0.49
692,3,3,0.47,0.47
697,1,1,0.69,0.69
699,3,3,0.34,0.34
705,2,2,0.55,0.55
712,2,2,0.55,0.55
719,6,6,0.51,0.51
720,2,5,0.41,0.19
731,2,2,0.52,0.52
732,5,5,0.35,0.35
735,3,7,0.27,0.26
740,6,6,0.62,0.62
753,4,4,0.68,0.68
757,7,2,0.38,0.31
763,1,3,0.35,0.17
768,2,2,0.54,0.54
769,1,1,0.7,0.7
773,3,3,0.59,0.59
777,4,4,0.69,0.69
782,6,4,0.28,0.26
790,5,5,0.49,0.49
791,7,7,0.83,0.83
792,3,3,0.31,0.31
801,7,7,0.87,0.87
807,7,7,0.74,0.74
808,1,1,0.8,0.8
817,5,5,0.74,0.74
821,1,1,0.45,0.45
823,3,7,0.22,0.2
829,4,4,0.32,0.32
830,6,4,0.49,0.14
836,6,4,0.35,0.3
837,2,1,0.58,0.08
841,7,7,0.67,0.67
845,4,4,0.41,0.41
856,1,2,0.4,0.25
858,1,1,0.56,0.56
861,5,5,0.36,0.36
863,3,3,0.58,0.58
869,5,5,0.86,0.86
871,6,6,0.58,0.58
873,5,5,0.82,0.82
888,1,1,0.53,0.53
891,5,5,0.35,0.35
893,4,4,0.75,0.75
901,3,2,0.61,0.14
902,1,1,0.36,0.36
904,6,6,0.6,0.6
908,3,3,0.47,0.47
914,5,5,0.63,0.63
916,2,2,0.31,0.31
922,1,1,0.64,0.64
936,3,3,0.29,0.29
944,1,1,0.78,0.78
946,2,2,0.66,0.66
968,5,4,0.55,0.23
969,5,5,0.45,0.45
985,1,1,0.34,0.34
988,2,2,0.56,0.56
998,3,3,0.44,0.44
1003,3,3,0.51,0.51
1006,3,3,0.53,0.53
1014,6,6,0.39,0.39
1019,2,1,0.72,0.12
1023,1,1,0.33,0.33
1027,7,7,0.64,0.64
1032,4,4,0.44,0.44
1033,1,1,0.68,0.68
1041,4,4,0.64,0.64
1044,6,3,0.36,0.22
1050,4,4,0.47,0.47
1054,7,7,0.78,0.78
1060,1,4,0.29,0.28
1069,1,6,0.24,0.18
1075,5,5,0.53,0.53
1078,3,7,0.28,0.26
1084,6,6,0.64,0.64
1091,5,3,0.37,0.27
1093,5,5,0.56,0.56
1102,3,3,0.29,0.29
1112,3,3,0.34,0.34
1114,5,5,0.59,0.59
1115,2,2,0.41,0.41
1116,4,4,0.61,0.61
1122,1,1,0.73,0.73
1127,4,4,0.31,0.31
1128,1,1,0.29,0.29
1136,2,2,0.46,0.46
1144,1,1,0.6,0.6
1146,5,5,0.61,0.61
1150,4,4,0.28,0.28
1151,3,5,0.3,0.08
1154,5,5,0.31,0.31
1155,3,3,0.3,0.3
1158,3,3,0.73,0.73
1170,5,5,0.33,0.33
1174,3,3,0.65,0.65
1180,2,2,0.7,0.7
1189,6,6,0.57,0.57
1190,7,7,0.58,0.58
1193,6,6,0.31,0.31
1195,3,3,0.38,0.38
1215,1,1,0.62,0.62
1218,1,1,0.44,0.44
1222,5,1,0.22,0.18
1225,7,7,0.46,0.46
1228,1,1,0.52,0.52
1229,3,3,0.68,0.68
1237,4,4,0.44,0.44
1239,4,4,0.47,0.47
1240,1,1,0.64,0.64
1241,7,7,0.6,0.6
1243,4,4,0.56,0.56
1245,5,5,0.59,0.59
1251,5,5,0.7,0.7
1253,7,7,0.49,0.49
1262,6,7,0.36,0.28
1266,2,2,0.45,0.45
1267,5,5,0.66,0.66
1273,1,1,0.65,0.65
1288,3,3,0.21,0.21
1289,6,6,0.6,0.6
1296,3,3,0.71,0.71
1309,3,3,0.62,0.62
1315,1,1,0.61,0.61
1322,3,3,0.62,0.62
1324,4,6,0.32,0.24
1331,7,2,0.39,0.39
1332,6,6,0.34,0.34
1338,7,7,0.78,0.78
1340,1,1,0.58,0.58
1344,3,3,0.74,0.74
1350,2,3,0.42,0.15
1352,1,1,0.62,0.62
1355,4,7,0.29,0.24
1364,1,6,0.28,0.17
1372,2,2,0.57,0.57
1376,7,7,0.53,0.53
1383,1,1,0.72,0.72
1385,1,6,0.43,0.15
1386,5,5,0.71,0.71
